Company name,Category
Textron Aviation,End user
TheCosmeticBoxes,End user
ThrustMe,End user
thyssenkrupp,End user
ThinkOrbital,End user
TP Tools Oy,End user
Thornton Tomasetti,End user
Tooling & Equipment International – TEI (part of General Motors),End user
Triton Space Technologies,End user
Tronrud Engineering,End user
Triton Systems,End user
Triumph Group,End user
TUSAS Engine Industries Inc. (TEI),End user
TTM Technologies,End user
UCC Holding,End user
Tucker Induction Systems,End user
Type One Energy,End user
Ultra Safe Nuclear Corporation – USNC,End user
"Unison, LLC",End user
Universal Robots,End user
United Launch Alliance – ULA,End user
UNITED TECHNOLOGIES,End user
Ursa Major,End user
US Army,End user
VA health care (Veterans Affairs),End user
Vanguard Technology,End user
Vectoflow,End user
Vertical Aerospace,End user
Varda Space Industries,End user
Vast,End user
Vinatronic,End user
Virgin Galactic,End user
voestalpine AG,End user
Vostermans,End user
Vital Auto,End user
Vitesse Systems,End user
Waitkus 360,End user
Wärtsilä Hub for Additive Manufacturing – WHAM,End user
Vy Spine,End user
We Are Aerospace (Additive) (now Mecachrome),End user
Weaream,End user
Wabtec,End user
Waupaca Foundry,End user
Wellman Dynamics,End user
Werco Manufacturing,End user
Weston Beamor,End user
Wilhelmsen,End user
William Stanley,End user
Westec Plastics Corporation,End user
Wimba,End user
Wires Glasses,End user
Wizegem,End user
WOHN,End user
WonderLuk,End user
Workstation Specialists,End user
"WSF Technology Co., Ltd",End user
Westinghouse Electric Company / Westinghouse Nuclear,End user
Wilson Tool Additive,End user
XEV,End user
Xtract,End user
X-Bow Launch Systems Inc,End user
Yinson,End user
X-energy,End user
ZF Friedrichshafen AG,End user
"Zhejiang Xinli Chemical Industry Co., Ltd",End user
Zodiac Aerospace,End user
ZÜBLIN,End user
Hyundai Mobis,End user
AKMEDICAL,End user
"Beijing Chunlizhengda Medical Instruments Co., Ltd.",End user
Paramount Group,End user
Xylem,End user
Yuneec USA Inc.,End user
Competition Distributing,End user
Primary Weapons Systems (PWS),End user
Restor3d,End User
Carl Zeiss Meditec,End User
"Hubei Jiayi 3D Hi-Tech Co., Ltd.",End user
3D FUSION INDUSTRIAL ASSOCIATION CORP.,Consortia
1st Mould GmbH,
3D BISTRO SP Z O O,
3D Business SRL,
3D EVOLVE SRL,
3D Hybrid Solutions,
3D7 3D-Drucksysteme Deutschland,
3devo B.V.,
3DLAC - LABORATORIOS 3D,
3Dmensionals - PONTIALIS GmbH & Co. KG,
3DOP,
3DTY - 3D printing collaboration project - Finland,
a-metal AG,
"Acc Material Technology (Jiangsu) Co., Ltd",
ACNIS International S.A.S.,
ADDIBLAST - FerroCrtalic,
Additive Appearance s.r.o.,
ADDITIVE FERTIGUNG,
Additive Manufacturing Austria (AM-Austria) e.V.,
Additive Manufacturing Technologies Ltd.,
Additive Manufacturing UK (AMUK),
Additive Marking GmbH,
Additive Willmann,
AddMag,
Adolf WÃ¼rth GmbH & Co. KG,
Advanced Additive | TH Rosenheim,
Aerosint,
AESUB | Scanningspray Vertriebs GmbH,
Airtech Europe Sarl,
AixPath GmbH,
"Akribis Systems (Shanghai) Co.,Ltd.",
AKRO-PLASTIC GmbH,
Alchimies SAS,
Aloiys GmbH,
alpaplastic s.r.l.,
ALPHA POWDERS Sp. z o.o.,
AM Efficiency Nordic AB,
AM Pioneers Deutschland GmbH,
AM Ventures Management GmbH,
AMbitious powered by toolcraft,
AMETEK GmbH-Division Creaform Deutschland,
AMF ANDREAS MAIER GmbH & Co. KG,
AMFREE,
Amiga Engineering Pty Ltd,
AML INNOVATION SAS,
Amnova Tech,
amsight GmbH,
AMSYSTEMS B.V.,
Anton Paar Germany GmbH,
AON (Korea),
Aperam Alloys Imphy SA,
ARC Solutions GmbH,
3DPrint.com,
ArtWay Systems GmbH,
Asahi Kasei Corporation,
Asgaard Metals A/S,
ASM GmbH,
"Aspect, Inc.",
Association FRANCE ADDITIVE,
assonic Dorstener Siebtechnik GmbH,
ATM Qness GmbH,
Atomising Systems Ltd.,
Atum 3D,
Automation NEXT,
Axolotl Biosciences,
Azul3D,
"Azuma Kinzoku Sangyo Co., Ltd.",
Bach Resistor Ceramics GmbH,
"Baoji Jiaqi Metal Co., Ltd.",
Basell Sales & Marketing Company B.V. â€“ German Branch,
Bayerische Forschungsallianz GmbH,
Bayern Innovativ,
BCN3D,
Bechtle Additive Manufacturing Deutschland GmbH,
"Berlin-Brandenburg, c/o Berlin Partner fÃ¼r Wirtschaft und Technologie GmbH",
Bernhardt Kunststoffverarbeitungs GmbH,
BEST FINISHING S.R.L.,
BIAS - Bremer Institut fÃ¼r angewandte Strahltechnik GmbH,
BIAX | Schmid & Wezel GmbH,
BLC Lasercladding GmbH,
BluePower Casting Systems GmbH,
BlueSky Polymers LLC,
BMF,
"American Isostatic Presses, Inc.",
Bosch Industrial Additive Manufacturing,
BOSON GROUP P S A,
Bremen & Bremerhaven â€“ Home of Innovation | WFB WirtschaftsfÃ¶rderung Bremen GmbH,
Bruker AXS SE,
Building 3D e.V.,
BURMS - 3D Druck Jena GmbH & Co.KG,
C.M. Surface Treatment S.p.A.,
CADdent GmbH,
CAILABS,
Carboganic,
AMUG,
Casting Plant + Technology,
Ceipiemonte S.C.P.A.,
Ceit BRTA,
"CENTORR VACUUM INDUSTRIES, LLC",
"Arencibia, Inc.",
CETIM,
"CFSYS | Carbon Fiber System Co.,Ltd.",
BMF GmbH,
CIMsystem s.r.l.,
CIRTES,
CMS SpA,
CNC Barcenas,
Codi - Your Next pLayer,
COGIT COMPOSITES,
Comet Yxlon GmbH,
Concepts 3D Systems Inc.,
Constructions-3D,
COSMYX,
Creasee,
Cremer Thermoprozessanlagen GmbH,
Cubic Ink | Altana New Technologies GmbH,
Cubicure,
cunova GmbH,
D-MEC,
DAICEL CORPORATION,
Datentechnik Reitz GmbH & Co. KG KG,
DELFIN SRL,
Deltasys,
"DENTMATE TECHNOLOGY CO., LTD.",
Depureco Industrial Vacuums.S.r.L.,
DIMECC Oy,
DMG,
DMG MORI AG,
Domotek,
Dou Yee Technologies Pte. Ltd.,
DOUBLE COEUR,
"DSH Technologies, LLC",
CARBON AXIS,
DWS,
DWS S.r.l.,
DyeMansion GmbH,
CERAMIC APPLICATIONS | GÃ¶ller Verlag GmbH,
E3D Online Ltd.,
Eckelmann,
"Chung Yo Materials Co., Ltd.",
Elkem,
Emery Oleochemicals GmbH,
ERMAKSAN MAK. SAN. VE TIC. A.S.,
EROFIO - Engenharia e Fabricacao de Moldes S.A.,
ESTIA - ADDIMADOUR,
ETEC,
Euler,
Everplast,
eXgineering SA,
FASTPART Kunststofftechnik GmbH,
FEELOÂ® - Winding Solutions l FAST ASSEMBLER,
Fehrmann Materials GmbH & Co. KG,
Femtika,
"FEMTIKA, UAB",
Feramic AG,
Filament PM (Zemedelske druzstvo Hanovice),
Filament2,
Filasophia by Anaks Arastirma Gelistirme Endustriyel TasarÄ±m San. Tic. Ltd.,
Filatech 3D Printing Industries FZ,
"Flow Science, Inc.",
DURUM VerschleiÃŸschutz GmbH,
FOOKE GmbH,
"Forge Nano, Inc.",
FORM+Werkzeug,
Formware BV,
Forster System-Montage-Technik GmbH,
FORTEC Power GmbH,
Fraunhofer Competence Field Additive Manufacturing c/o Fraunhofer Institute for Machine Tools and Forming Technology IWU,
Fraunhofer-Institut fÃ¼r Fertigungstechnik und Angewandte Materialforschung IFAM,
Fronius International GmbH,
"FUEL INVEST, SE",
Fundacio Privada Centre CIM,
GAMART S.A.,
GBZ Mannheim GmbH & Co. KG,
German Mold Service 24 GmbH,
GF Machining Solutions GmbH,
Giesserei,
Globus Metal Powders Ltd.,
Gränges Powder Metallurgy SAS,
GRAFE GmbH & Co. KG,
Gränges Powder Metallurgy SAS,
GrindoSonic BV,
"Grinm Additive Manufacturing Technology Co.,Ltd",
GTV VerschleiÃŸschutz GmbH,
"Guangdong SinterZone Tech Co. , Ltd.",
"Guangdong Youhui Technology Co., Ltd.",
Guehring KG,
GUZMAN POLYMERS SRL,
HÃ„NSSLER Kunststoff- und Dichtungstechnik GmbH,
"Hangzhou Polyful Advanced Material Co. , Ltd",
Hans Weber Maschinenfabrik GmbH,
HEBRON SA,
Henan Creatbot Technology Limited,
"Henan Yuanyang Powder Technology Co. , Ltd",
Dyze Design Inc.,
Elkamet Kunststofftechnik GmbH,
Herding GmbH Filtertechnik,
Hessen Trade & Invest GmbH,
Hessischer Staatspreis Universelles Design,
HeyGears GmbH,
Hiperbaric | Hot Isostatic Pressing,
HIWIN GmbH,
Höganäs AB,
HOLDSON LIMITED,
"HONNY CHEMICALS CO., LTD.",
Hyogo Prefectural Institute of Technology,
i3DS | Reinhard Lindner GmbH,
ICONIC SASU,
FOLLOW-ME! Technology GmbH,
Imprimere AG,
Imprintec GmbH,
IMR Metal Powder Technologies GmbH,
Inframotion 3D B.V.,
Henkel Corporation,
Innovationsplattform ECOMAT e.V.,
IO Tech,
IPG Laser GmbH & Co. KG,
iSQUARED,
IT&Production,
IWK Institut fÃ¼r Werkstofftechnik und Kunststoffverarbeitung - OST Ostschweizer Fachhochschule,
J.A.M.E.S GmbH,
Jahresmagazin Kunststofftechnik Ingenieurwissenschaften 2024,
JEOL Ltd.,
"Jiangmen Hongjia New Material Technology Co., Ltd",
"Jinhua Creation New Material Co., Ltd.",
joke Technology GmbH,
"JSJW New Material Co., LTD.",
Juggerbot3D,
JX ADVANCED METALS CORPORATION,
HENN Industrial Group GmbH & Co KG,
Karl SpÃ¤h GmbH & Co. KG,
"KELI MOTOR GROUP CO., LTD.",
ImpresiÃ³n 3D Y FabricaciÃ³n Aditiva,
kiben3d,
"Kimura Foundry Co., Ltd.",
KLabs,
Klema,
KMT GmbH | KMT Waterjet Systems,
KONSTRUKTION & ENTWICKLUNG,
"KOS GLOBAL, LTD.",
Kunststoffe,
L.B. Bohle Maschinen und Verfahren GmbH,
LÃ–MI GmbH,
Lab Geo Spain,
Lamifil NV,
LAMREN 3D GmbH,
LANDU INNOVATIONS,
Larg3D,
Largix,
Laser Zentrum Hannover e.V.,
Laserline GmbH,
LATI Industria Termoplastici S.p.A.,
LATTICE MEDICAL SAS,
LEAM Technologies GmbH,
Lean Plastics Technologies GmbH,
Leering Hengelo B.V.,
LiM Laser Technologies,
LINCON AG,
Innotech Laser GmbH,
Lines Manufacturing,
"LK PROTOTYPE MOLDING CO.,LTD",
LMD GmbH,
LONGQI INDUSTRIAL COMPANY LIMITED,
LORTEK S.COOP.,
LTG Aktiengesellschaft,
Lugolabs,
K-Zeitung,
LUYTEN,
LUYTEN 3D PTY LTD,
M Aerospace RTC INC2557,
M. Braun Inc953,
MÃ¼ller DrumTec GmbH,
MACHINES PRODUCTION,
MachineWorks Ltd.,
MACK4D GmbH,
MADDE INC.,
MAKEiT1066,
Mantle1524,
"Mass Finishing, Inc.2170",
Massive Dimension,
Materflow Oy,
MATTERSHAPER,
mav - Innovation in der spanenden Fertigung,
mawe presstec GmbH,
"Maxphotonics Co.,Ltd.",
Me-go GmbH,
Medical Design Briefs,
Medical Device Developments,
memoplast GmbH,
Merain ,
Mercury Scientific915,
MERSEN Deutschland Holding GmbH & Co. KG,
MeshInspector,
MeshInspector1851-21,
"Keumyong Machinery Co., Ltd.",
Meteor Inkjet Ltd,
Meteor Inkjet Ltd ,
Metexon,
METROM Mechatronische Maschinen GmbH,
MHG Strahlanlagen GmbH,
Micro + Hega Surfaces GmbH,
micro factory 3DSolutions GmbH,
Micromeritics GmbH,
MicroTek Finishing LLC,
MIKROMAT GmbH,
Mimaki,
MITSUBISHI EDM / LASER1821,
Mobility goes Additive e.V.,
ModellTechnik Rapid Prototyping GmbH,
MP ELEKTRONIK TECHNOLOGIE s.r.o.,
MR Chemie GmbH,
MSV STUDENKA s.r.o.,
MTME Supplier Finder,
MTS Metal Powder GmbH & Co. KG,
Murtfeldt Kunststoffe GmbH & Co. KG,
MUT Advanced Heating GmbH,
MW Components ,
Nabertherm GmbH,
NAMMA SAS,Printing service provider
NAMMA SAS,Printer manufacturer
NAMMA SAS,Material provider
"Nanjing Gezhi Technology Co., Ltd",
nano3Dprint,
Nanoscribe,
NANOVAL GmbH & Co. KG,
"NanTong Jinyuan Intelligence Manufacturing Technology Co., Ltd",
"Navector (Shanghai) Screening Technology Co., Ltd.",
NCmind GmbH,
Neighborhood 912866,
NeoShapes SA,
Neue Materialien Bayreuth GmbH,
New Infrared Technologies S.L.,
Newson NV,
Next Generation AM Technologies Ltd.,
Nichia Corporation,
Nikon Advanced Manufacturing Inc.,
"Nippon Gases Euro-Holding, S.L.U.",
Linde AMT,
Novafab,
Novamet/Ultra Fine Speciality Products1205,
Novametal SA,
"LUGOlabs Co.,Ltd.",
Novineer Inc,
"Novineer, Inc.",
nScrypt,
ODeCon engineering GmbH,
Okamoto Chemical Ind. Co. Ltd.,
OMD3D BV,
Omni3D Sp. z o. o.,
Onulis,
OPEN MIND Technologies AG,
Ophir Spiricon Europe GmbH,
Optris GmbH,
Ortho Native 3D GmbH,
Oryx Additive Inc,
Osaka Organic Chemical,
OSSBERGER GmbH + Co. KG,
Otec PrÃ¤zisionsfinish GmbH,
"Pancolour Ink Co., Ltd.",
Messer SE & Co. KGaA,
"nLIGHT, Inc.",
Parmatech Corporation,
Parteo 3D-Druckerei,
Paul Auer GmbH,
Paulo,
peel 3d,
Novanta,
PERS-GROUP,
PES Testing,
Phaetus Co Ltd,
"Phaetus Co., Ltd.",
Phase3D,
PanOptimization,
PhotonCast / Lowry3D,
Piab Inc,
PIAB Vakuum GmbH,
PIM International,
Pinnacle X-Ray Solutions2859,
plasticpreneur gmbh,
Plastics Insights,
Plastometrex,
Plastverarbeiter,
PMH Plastic-Maschinen- Handelsgesellschaft mbH,
Polyga Inc.,
POLYMERIS ASS,
Polyplastics Europe GmbH,
PolyWorks Metrology Software,
Pometon S.p.A.,
ponticon GmbH,
PORTEC GmbH,
PostProcess Technologies,
PostProcess Technologies Inc.,
Paperless GmbH,
Powder Metallurgy Review,
Powder Motion Labs ,
Precitec GmbH & Co. KG,
Pressure Technology Inc2367,
prexels GmbH,
Prima Printer Nordic AB,
PRIMES GmbH,
PRINT&GO,
priomold GmbH,
Process Sensing Technologies PST GmbH,
Product Innovation and Engineering LLC ,
ProfitKey LLC,
PROTIQ GmbH,
Pyrogenesis Canada Inc,
QiTech Industries GmbH,
Qualified AM GmbH | Gregor Reischle AM-Entrepreneur,
Quality Engineering,
Quality Magazine,
Rafinex S.a r.l.,
RAHN AG,
"RAISER MOON Co., Ltd.",
Rapid Product Creations LLC,
Rapid Scan 3D,
Rapid Shape,
Rat Rig LDA,
Rauschert Heinersdorf-Pressig GmbH,
"RAY-MOTION Anshan Precision Optical Scanning Technology Co., Ltd",
RAYLASE GmbH,
REGEMAT3D,
RegenHU,
Reichenbacher Hamuel GmbH,
Performance Review Institute (PRI),
Renaissance Services,
Renishaw GmbH,
RePliForm Inc,
Replique GmbH,
Retech Systems LLC,
Retsch,
REV A MFG ,
Rev-Tec,
Revopoint 3D Technologies Inc,
Revopoint 3D Technologies Inc.,
Reynolds Advanced Materials826,
RHP-Technology GmbH,
Ripperden Resources LLC,
RJ Lee Group,
Roboze Inc,
ROBOZE S.P.A.,
Romanoff International Supply,
ROSA3D Filaments,
"RUNICE CO., LTD.",
Russell Finex,
Ruwac Industriesauger GmbH,
Rxton,
S.P.M. MOULD POLISHING SYSTEM SRL,
SAE Industry Technologies Consortia,
Samisan Tech Pvt Ltd,
"Sanyo Special Steel Co., Ltd.",
"Scanner Optics Co.,Ltd",
Scantech Digital GmbH,
SCANTECH DIGITAL Inc.,
SchÃ¤fer GmbH & Co. KG,
SCHNEEBERGER GmbH,
Schoeller-Bleckmann Oilfield Technology GmbH,
Schubert Additive Solutions GmbH,
SECO/VACUUM,
Secured 3D,
Sensofar Tech S.L,
Sensortherm GmbH,
Sentes-BIR A.S.,
"Shaanxi Guizidan New Material Co., Ltd.",
Shadow Tool Company ,
"Shanghai Hangrui Advanced Materials Technologies Co., Ltd.",
"Shenzhen Addireen Technologies Co., Ltd.",
"Shenzhen Adventure Technology Co., Ltd.",
Shenzhen Anhua Optoelectronics Technology Co Ltd,
"Shenzhen CBD Technology Co.,ltd",
Shenzhen EIBOS Chuanggou Tech Co Ltd,
Shenzhen Hello 3D Technology Co Ltd,
"Shenzhen Jiexinhua Technology Co., Ltd",
"Shenzhen Jimuyida Technology Co., Ltd.",
"Shenzhen PengJi Photoelectricity Co, Ltd",
Shenzhen Titan International Development Technology Co Ltd,
"Shenzhen Titan International Development Technology Co., Ltd",
Shenzhen TwoTrees Technology Co Ltd,
Shin-Etsu Silicones1059,
Shinhokoku Material Corp.,
Shrunk3D,
Sika Deutschland GmbH,
